"idInvoice","creationDate","idCustomer","idSeller","lastDate"
194683,"2011-04-02 04:18:04.0000000",3681,5156,"2021-12-05 21:18:45.0000000"
194684,"2011-04-04 08:35:33.0000000",3681,5163,"2021-12-05 21:18:45.0000000"
194685,"2011-04-07 04:28:33.0000000",3681,5379,"2021-12-05 21:18:45.0000000"
194686,"2017-04-29 03:55:23.0000000",3952,6244,"2021-12-05 21:18:45.0000000"
194687,"2017-05-13 20:09:06.0000000",3952,6298,"2021-12-05 21:18:45.0000000"
194688,"2017-05-19 01:17:24.0000000",3952,6312,"2021-12-05 21:18:45.0000000"
194689,"2017-05-21 08:14:06.0000000",3952,6526,"2021-12-05 21:18:45.0000000"
194690,"2017-06-07 01:33:51.0000000",3952,6302,"2021-12-05 21:18:45.0000000"
194691,"2017-06-13 03:20:44.0000000",3952,5379,"2021-12-05 21:18:45.0000000"
194692,"2017-06-19 18:22:40.0000000",3952,6301,"2021-12-05 21:18:45.0000000"
194693,"2017-06-29 16:05:09.0000000",3952,6515,"2021-12-05 21:18:45.0000000"
194694,"2017-07-12 02:45:42.0000000",3952,6006,"2021-12-05 21:18:45.0000000"
194695,"2017-07-17 23:17:33.0000000",3952,6028,"2021-12-05 21:18:45.0000000"
194696,"2017-07-26 16:56:46.0000000",3952,5078,"2021-12-05 21:18:45.0000000"
194697,"2017-08-03 21:31:38.0000000",3952,5393,"2021-12-05 21:18:45.0000000"
194698,"2020-12-20 00:33:55.0000000",2773,6244,"2021-12-05 21:18:45.0000000"
194699,"2020-12-26 15:37:30.0000000",2773,6116,"2021-12-05 21:18:45.0000000"
194700,"2021-01-02 17:11:15.0000000",2773,5502,"2021-12-05 21:18:45.0000000"
194701,"2021-01-14 04:43:26.0000000",2773,6006,"2021-12-05 21:18:45.0000000"
194702,"2021-01-19 12:28:43.0000000",2773,5156,"2021-12-05 21:18:45.0000000"
194703,"2021-01-23 21:09:46.0000000",2773,5530,"2021-12-05 21:18:45.0000000"
194704,"2021-01-30 00:35:03.0000000",2773,6244,"2021-12-05 21:18:45.0000000"
194705,"2021-02-11 22:18:35.0000000",2773,6357,"2021-12-05 21:18:45.0000000"
194706,"2021-02-19 14:47:25.0000000",2773,5366,"2021-12-05 21:18:45.0000000"
194707,"2021-02-25 07:00:26.0000000",2773,5157,"2021-12-05 21:18:45.0000000"
194708,"2021-03-01 08:47:29.0000000",2773,5104,"2021-12-05 21:18:45.0000000"
194709,"2021-03-03 11:36:07.0000000",2773,5530,"2021-12-05 21:18:45.0000000"
194710,"2013-03-18 12:55:23.0000000",2780,5915,"2021-12-05 21:18:45.0000000"
194711,"2013-03-19 23:22:35.0000000",2780,5086,"2021-12-05 21:18:45.0000000"
194712,"2013-03-27 10:24:12.0000000",2780,6526,"2021-12-05 21:18:45.0000000"
194713,"2013-04-01 12:55:32.0000000",2780,5379,"2021-12-05 21:18:45.0000000"
194714,"2013-07-19 23:10:40.0000000",913,5092,"2021-12-05 21:18:45.0000000"
194715,"2013-07-22 21:18:03.0000000",913,5393,"2021-12-05 21:18:45.0000000"
194716,"2013-08-07 17:02:15.0000000",913,5108,"2021-12-05 21:18:45.0000000"
194717,"2013-08-23 20:10:33.0000000",913,5386,"2021-12-05 21:18:45.0000000"
194718,"2013-09-01 00:01:59.0000000",913,6111,"2021-12-05 21:18:45.0000000"
194719,"2013-09-05 03:35:17.0000000",913,6241,"2021-12-05 21:18:45.0000000"
194720,"2013-09-06 23:07:49.0000000",913,6015,"2021-12-05 21:18:45.0000000"
194721,"2013-09-09 08:24:07.0000000",913,6312,"2021-12-05 21:18:45.0000000"
194722,"2013-09-17 12:00:14.0000000",913,5366,"2021-12-05 21:18:45.0000000"
194723,"2011-09-10 12:46:39.0000000",923,5156,"2021-12-05 21:18:45.0000000"
194724,"2011-09-25 00:24:12.0000000",923,6111,"2021-12-05 21:18:45.0000000"
194725,"2011-10-08 21:34:21.0000000",923,5078,"2021-12-05 21:18:45.0000000"
194726,"2011-10-19 21:03:18.0000000",923,6111,"2021-12-05 21:18:45.0000000"
194727,"2011-10-24 03:57:46.0000000",923,5915,"2021-12-05 21:18:45.0000000"
194728,"2011-10-26 11:31:00.0000000",923,5157,"2021-12-05 21:18:45.0000000"
194729,"2011-11-03 12:43:49.0000000",923,5163,"2021-12-05 21:18:45.0000000"
194730,"2011-11-11 21:57:37.0000000",923,5502,"2021-12-05 21:18:45.0000000"
194731,"2011-11-19 07:41:03.0000000",923,6208,"2021-12-05 21:18:45.0000000"
194732,"2011-11-27 02:19:11.0000000",923,5366,"2021-12-05 21:18:45.0000000"
194733,"2011-12-13 07:08:19.0000000",923,6212,"2021-12-05 21:18:45.0000000"
194734,"2011-12-15 04:21:57.0000000",923,5386,"2021-12-05 21:18:45.0000000"
194735,"2011-12-21 03:42:23.0000000",923,5379,"2021-12-05 21:18:45.0000000"
194736,"2011-12-29 00:41:41.0000000",923,5386,"2021-12-05 21:18:45.0000000"
194737,"2011-12-31 12:52:00.0000000",923,6302,"2021-12-05 21:18:45.0000000"
194738,"2012-01-02 21:26:33.0000000",923,5366,"2021-12-05 21:18:45.0000000"
194739,"2012-01-07 22:04:08.0000000",923,6244,"2021-12-05 21:18:45.0000000"
194740,"2012-01-21 21:33:31.0000000",923,6515,"2021-12-05 21:18:45.0000000"
194741,"2012-02-01 16:50:20.0000000",923,6016,"2021-12-05 21:18:45.0000000"
194742,"2012-02-04 17:32:49.0000000",923,5092,"2021-12-05 21:18:45.0000000"
194743,"2012-02-12 07:12:22.0000000",923,6028,"2021-12-05 21:18:45.0000000"
194744,"2018-03-14 13:28:19.0000000",1024,6244,"2021-12-05 21:18:45.0000000"
194745,"2018-03-17 05:17:13.0000000",1024,5163,"2021-12-05 21:18:45.0000000"
194746,"2012-04-27 00:18:35.0000000",1025,5530,"2021-12-05 21:18:45.0000000"
194747,"2012-04-30 10:16:46.0000000",1025,5156,"2021-12-05 21:18:45.0000000"
194748,"2012-05-03 18:36:30.0000000",1025,6312,"2021-12-05 21:18:45.0000000"
194749,"2012-05-19 00:21:16.0000000",1025,6297,"2021-12-05 21:18:45.0000000"
194750,"2012-06-05 09:51:18.0000000",1025,6356,"2021-12-05 21:18:45.0000000"
194751,"2012-06-22 10:20:09.0000000",1025,6006,"2021-12-05 21:18:45.0000000"
194752,"2012-06-25 20:38:13.0000000",1025,6212,"2021-12-05 21:18:45.0000000"
194753,"2012-06-30 13:58:51.0000000",1025,6244,"2021-12-05 21:18:45.0000000"
194754,"2012-07-04 20:08:09.0000000",1025,5915,"2021-12-05 21:18:45.0000000"
194755,"2012-07-15 22:04:43.0000000",1025,6116,"2021-12-05 21:18:45.0000000"
194756,"2012-07-21 06:09:05.0000000",1025,6357,"2021-12-05 21:18:45.0000000"
194757,"2012-07-29 06:31:14.0000000",1025,5502,"2021-12-05 21:18:45.0000000"
194758,"2012-07-30 12:35:21.0000000",1025,6290,"2021-12-05 21:18:45.0000000"
194759,"2012-08-14 05:25:02.0000000",1025,5078,"2021-12-05 21:18:45.0000000"
194760,"2012-08-20 09:21:12.0000000",1025,6298,"2021-12-05 21:18:45.0000000"
194761,"2012-08-29 21:37:37.0000000",1025,6302,"2021-12-05 21:18:45.0000000"
194762,"2012-08-31 16:31:21.0000000",1025,6534,"2021-12-05 21:18:45.0000000"
194763,"2012-09-08 23:43:08.0000000",1025,6515,"2021-12-05 21:18:45.0000000"
194764,"2012-09-16 05:59:41.0000000",1025,6301,"2021-12-05 21:18:45.0000000"
194765,"2012-09-24 09:14:44.0000000",1025,5104,"2021-12-05 21:18:45.0000000"
194766,"2013-10-03 01:50:12.0000000",1377,6116,"2021-12-05 21:18:45.0000000"
194767,"2013-10-06 03:27:16.0000000",1377,5502,"2021-12-05 21:18:45.0000000"
194768,"2013-10-16 18:38:10.0000000",1377,6312,"2021-12-05 21:18:45.0000000"
194769,"2013-10-24 03:22:57.0000000",1377,5163,"2021-12-05 21:18:45.0000000"
194770,"2013-11-01 05:01:43.0000000",1377,6111,"2021-12-05 21:18:45.0000000"
194771,"2013-11-04 03:37:56.0000000",1377,6526,"2021-12-05 21:18:45.0000000"
194772,"2013-11-11 18:47:39.0000000",1377,6132,"2021-12-05 21:18:45.0000000"
194773,"2013-11-15 05:48:02.0000000",1377,6356,"2021-12-05 21:18:45.0000000"
194774,"2013-11-23 03:09:04.0000000",1377,6255,"2021-12-05 21:18:45.0000000"
194775,"2013-12-09 09:04:40.0000000",1377,6009,"2021-12-05 21:18:45.0000000"
194776,"2013-12-14 00:11:26.0000000",1377,5393,"2021-12-05 21:18:45.0000000"
194777,"2013-12-16 18:49:57.0000000",1377,6290,"2021-12-05 21:18:45.0000000"
194778,"2013-12-18 17:40:49.0000000",1377,5928,"2021-12-05 21:18:45.0000000"
194779,"2013-12-23 20:37:04.0000000",1377,6028,"2021-12-05 21:18:45.0000000"
194780,"2013-12-30 20:29:10.0000000",1377,6356,"2021-12-05 21:18:45.0000000"
194781,"2014-01-05 04:30:53.0000000",1377,5078,"2021-12-05 21:18:45.0000000"
194782,"2010-06-07 11:37:46.0000000",316,6359,"2021-12-05 21:18:45.0000000"
194783,"2010-06-19 15:40:07.0000000",316,5393,"2021-12-05 21:18:45.0000000"
194784,"2010-07-01 02:50:50.0000000",316,5156,"2021-12-05 21:18:45.0000000"
194785,"2010-07-04 16:48:32.0000000",316,5163,"2021-12-05 21:18:45.0000000"
194786,"2010-07-06 12:47:25.0000000",316,6298,"2021-12-05 21:18:45.0000000"
194787,"2010-07-16 06:21:44.0000000",316,6212,"2021-12-05 21:18:45.0000000"
194788,"2017-07-30 14:10:48.0000000",985,6515,"2021-12-05 21:18:45.0000000"
194789,"2017-08-12 14:00:13.0000000",985,6298,"2021-12-05 21:18:45.0000000"
194790,"2017-08-29 00:24:09.0000000",985,6357,"2021-12-05 21:18:45.0000000"
194791,"2017-09-09 12:22:53.0000000",985,6015,"2021-12-05 21:18:45.0000000"
194792,"2017-09-10 13:44:24.0000000",985,6301,"2021-12-05 21:18:45.0000000"
194793,"2017-09-20 04:13:28.0000000",985,6359,"2021-12-05 21:18:45.0000000"
194794,"2017-09-25 13:39:34.0000000",985,6302,"2021-12-05 21:18:45.0000000"
194795,"2017-09-28 17:12:57.0000000",985,6028,"2021-12-05 21:18:45.0000000"
194796,"2017-10-04 16:15:05.0000000",985,6359,"2021-12-05 21:18:45.0000000"
194797,"2017-10-09 18:25:23.0000000",985,6515,"2021-12-05 21:18:45.0000000"
194798,"2017-10-16 04:06:21.0000000",985,5379,"2021-12-05 21:18:45.0000000"
194799,"2017-10-20 07:59:20.0000000",985,5366,"2021-12-05 21:18:45.0000000"
194800,"2017-10-23 22:43:34.0000000",985,6244,"2021-12-05 21:18:45.0000000"
194801,"2011-03-28 22:55:00.0000000",3488,6111,"2021-12-05 21:18:45.0000000"
194802,"2011-04-02 10:17:34.0000000",3488,6312,"2021-12-05 21:18:45.0000000"
194803,"2011-04-04 20:42:27.0000000",3488,5352,"2021-12-05 21:18:45.0000000"
194804,"2011-04-07 14:53:13.0000000",3488,6132,"2021-12-05 21:18:45.0000000"
194805,"2011-04-08 18:17:05.0000000",3488,6290,"2021-12-05 21:18:45.0000000"
194806,"2011-04-26 17:41:56.0000000",3488,6356,"2021-12-05 21:18:45.0000000"
194807,"2011-04-29 01:43:29.0000000",3488,5915,"2021-12-05 21:18:45.0000000"
194808,"2011-05-01 07:23:57.0000000",3488,6006,"2021-12-05 21:18:45.0000000"
194809,"2011-05-05 05:32:50.0000000",3488,5516,"2021-12-05 21:18:45.0000000"
194810,"2011-05-09 12:48:34.0000000",3488,6359,"2021-12-05 21:18:45.0000000"
194811,"2011-05-26 23:55:07.0000000",3488,6006,"2021-12-05 21:18:45.0000000"
194812,"2011-06-06 01:46:51.0000000",3488,6006,"2021-12-05 21:18:45.0000000"
194813,"2011-06-25 18:13:00.0000000",3488,6302,"2021-12-05 21:18:45.0000000"
194814,"2011-07-13 05:09:31.0000000",3488,5386,"2021-12-05 21:18:45.0000000"
194815,"2011-07-19 16:14:48.0000000",3488,5078,"2021-12-05 21:18:45.0000000"
194816,"2020-04-03 06:12:58.0000000",224,6301,"2021-12-05 21:18:45.0000000"
194817,"2020-04-18 10:36:58.0000000",224,6290,"2021-12-05 21:18:45.0000000"
194818,"2020-04-20 18:42:17.0000000",224,6290,"2021-12-05 21:18:45.0000000"
194819,"2020-04-30 21:52:47.0000000",224,5104,"2021-12-05 21:18:45.0000000"
194820,"2020-05-08 20:47:13.0000000",224,6297,"2021-12-05 21:18:45.0000000"
194821,"2020-05-19 17:35:26.0000000",224,5928,"2021-12-05 21:18:45.0000000"
194822,"2020-05-21 09:42:33.0000000",224,5928,"2021-12-05 21:18:45.0000000"
194823,"2020-05-29 13:13:14.0000000",224,6016,"2021-12-05 21:18:45.0000000"
194824,"2020-06-10 11:59:57.0000000",224,6301,"2021-12-05 21:18:45.0000000"
194825,"2020-06-26 22:55:18.0000000",224,6006,"2021-12-05 21:18:45.0000000"
194826,"2020-07-06 00:57:47.0000000",224,6015,"2021-12-05 21:18:45.0000000"
194827,"2020-07-09 11:37:59.0000000",224,6255,"2021-12-05 21:18:45.0000000"
194828,"2020-07-20 01:19:06.0000000",224,5366,"2021-12-05 21:18:45.0000000"
194829,"2011-05-29 08:20:36.0000000",263,6015,"2021-12-05 21:18:45.0000000"
194830,"2011-06-05 01:27:03.0000000",263,6357,"2021-12-05 21:18:45.0000000"
194831,"2011-06-06 22:11:02.0000000",263,5156,"2021-12-05 21:18:45.0000000"
194832,"2011-06-24 04:09:11.0000000",263,6515,"2021-12-05 21:18:45.0000000"
194833,"2011-07-02 03:20:39.0000000",263,6359,"2021-12-05 21:18:45.0000000"
194834,"2011-07-09 23:55:36.0000000",263,5352,"2021-12-05 21:18:45.0000000"
194835,"2011-07-16 03:45:42.0000000",263,6016,"2021-12-05 21:18:45.0000000"
194836,"2011-07-17 16:50:33.0000000",263,5157,"2021-12-05 21:18:45.0000000"
194837,"2011-07-23 13:33:25.0000000",263,5163,"2021-12-05 21:18:45.0000000"
194838,"2011-07-31 16:08:30.0000000",263,5092,"2021-12-05 21:18:45.0000000"
194839,"2011-08-07 14:37:22.0000000",263,6359,"2021-12-05 21:18:45.0000000"
194840,"2010-08-14 19:08:25.0000000",929,5352,"2021-12-05 21:18:45.0000000"
194841,"2010-04-21 02:03:50.0000000",3034,5516,"2021-12-05 21:18:45.0000000"
194842,"2010-04-29 04:10:12.0000000",3034,6212,"2021-12-05 21:18:45.0000000"
194843,"2010-05-03 20:47:04.0000000",3034,6111,"2021-12-05 21:18:45.0000000"
194844,"2010-05-22 10:54:37.0000000",3034,6028,"2021-12-05 21:18:45.0000000"
194845,"2010-06-06 18:31:44.0000000",3034,5086,"2021-12-05 21:18:45.0000000"
194846,"2010-06-20 15:20:21.0000000",3034,6015,"2021-12-05 21:18:45.0000000"
194847,"2010-07-04 23:43:10.0000000",3034,6028,"2021-12-05 21:18:45.0000000"
194848,"2018-01-20 09:39:45.0000000",91,6208,"2021-12-05 21:18:45.0000000"
194849,"2018-01-27 15:30:49.0000000",91,6357,"2021-12-05 21:18:45.0000000"
194850,"2018-02-08 18:28:30.0000000",91,5393,"2021-12-05 21:18:45.0000000"
194851,"2018-02-17 01:50:35.0000000",91,5516,"2021-12-05 21:18:45.0000000"
194852,"2018-02-19 19:56:16.0000000",91,6132,"2021-12-05 21:18:45.0000000"
194853,"2018-02-24 03:07:58.0000000",91,6111,"2021-12-05 21:18:45.0000000"
194854,"2018-03-03 14:17:03.0000000",91,6255,"2021-12-05 21:18:45.0000000"
194855,"2020-09-12 12:05:47.0000000",3933,6357,"2021-12-05 21:18:45.0000000"
194856,"2020-09-14 06:19:06.0000000",3933,5379,"2021-12-05 21:18:45.0000000"
194857,"2020-09-19 01:52:46.0000000",3933,6298,"2021-12-05 21:18:45.0000000"
194858,"2020-09-23 03:10:48.0000000",3933,5502,"2021-12-05 21:18:45.0000000"
194859,"2020-09-25 08:47:28.0000000",3933,6006,"2021-12-05 21:18:45.0000000"
194860,"2020-09-30 16:12:00.0000000",3933,5163,"2021-12-05 21:18:45.0000000"
194861,"2020-10-07 22:26:49.0000000",3933,6015,"2021-12-05 21:18:45.0000000"
194862,"2020-10-13 09:58:07.0000000",3933,5163,"2021-12-05 21:18:45.0000000"
194863,"2020-10-20 22:48:55.0000000",3933,6212,"2021-12-05 21:18:45.0000000"
194864,"2020-10-28 21:17:10.0000000",3933,5104,"2021-12-05 21:18:45.0000000"
194865,"2020-10-31 07:04:47.0000000",3933,6111,"2021-12-05 21:18:45.0000000"
194866,"2020-11-07 02:46:52.0000000",3933,6356,"2021-12-05 21:18:45.0000000"
194867,"2016-03-28 13:54:54.0000000",283,5078,"2021-12-05 21:18:45.0000000"
194868,"2016-03-30 16:36:03.0000000",283,6016,"2021-12-05 21:18:45.0000000"
194869,"2016-04-07 01:21:31.0000000",283,6255,"2021-12-05 21:18:45.0000000"
194870,"2016-04-18 10:59:54.0000000",283,6290,"2021-12-05 21:18:45.0000000"
194871,"2016-05-07 09:54:16.0000000",283,6526,"2021-12-05 21:18:45.0000000"
194872,"2012-03-10 13:44:39.0000000",3919,5163,"2021-12-05 21:18:45.0000000"
194873,"2012-03-14 10:09:55.0000000",3919,5366,"2021-12-05 21:18:45.0000000"
194874,"2012-03-15 23:20:58.0000000",3919,5163,"2021-12-05 21:18:45.0000000"
194875,"2012-03-20 11:14:18.0000000",3919,6208,"2021-12-05 21:18:45.0000000"
194876,"2012-03-25 00:14:35.0000000",3919,6132,"2021-12-05 21:18:45.0000000"
194877,"2012-04-04 12:17:35.0000000",3919,6298,"2021-12-05 21:18:45.0000000"
194878,"2012-04-17 09:20:04.0000000",3919,6028,"2021-12-05 21:18:45.0000000"
194879,"2012-05-04 10:11:51.0000000",3919,5379,"2021-12-05 21:18:45.0000000"
194880,"2012-05-18 17:46:54.0000000",3919,6116,"2021-12-05 21:18:45.0000000"
194881,"2012-05-31 04:31:39.0000000",3919,6212,"2021-12-05 21:18:45.0000000"
194882,"2012-06-04 23:07:01.0000000",3919,6534,"2021-12-05 21:18:45.0000000"
194883,"2012-06-21 06:41:08.0000000",3919,5078,"2021-12-05 21:18:45.0000000"
194884,"2012-07-06 12:46:04.0000000",3919,5163,"2021-12-05 21:18:45.0000000"
194885,"2012-07-24 18:36:10.0000000",3919,6116,"2021-12-05 21:18:45.0000000"
194886,"2012-08-05 06:32:01.0000000",3919,5092,"2021-12-05 21:18:45.0000000"
194887,"2019-07-22 06:29:12.0000000",3915,6298,"2021-12-05 21:18:45.0000000"
194888,"2019-07-25 04:57:34.0000000",3915,5379,"2021-12-05 21:18:45.0000000"
194889,"2019-08-01 04:48:33.0000000",3915,5530,"2021-12-05 21:18:45.0000000"
194890,"2019-08-10 20:24:43.0000000",3915,6241,"2021-12-05 21:18:45.0000000"
194891,"2019-08-29 04:03:12.0000000",3915,5086,"2021-12-05 21:18:45.0000000"
194892,"2019-09-16 21:29:54.0000000",3915,6244,"2021-12-05 21:18:45.0000000"
194893,"2019-09-20 01:10:26.0000000",3915,6359,"2021-12-05 21:18:45.0000000"
194894,"2019-09-21 07:18:09.0000000",3915,6116,"2021-12-05 21:18:45.0000000"
194895,"2014-11-05 21:26:26.0000000",2994,6297,"2021-12-05 21:18:45.0000000"
194896,"2014-11-09 18:32:54.0000000",2994,6302,"2021-12-05 21:18:45.0000000"
194897,"2014-11-15 04:08:48.0000000",2994,6015,"2021-12-05 21:18:45.0000000"
194898,"2014-11-29 00:23:40.0000000",2994,5386,"2021-12-05 21:18:45.0000000"
194899,"2014-12-02 12:41:28.0000000",2994,6526,"2021-12-05 21:18:45.0000000"
194900,"2014-12-08 23:37:13.0000000",2994,6212,"2021-12-05 21:18:45.0000000"
194901,"2014-12-11 05:08:48.0000000",2994,5092,"2021-12-05 21:18:45.0000000"
194902,"2014-12-13 08:54:32.0000000",2994,6534,"2021-12-05 21:18:45.0000000"
194903,"2014-12-29 03:07:28.0000000",2994,6526,"2021-12-05 21:18:45.0000000"
194904,"2015-01-03 22:58:59.0000000",2994,5928,"2021-12-05 21:18:45.0000000"
194905,"2015-01-14 15:59:24.0000000",2994,6357,"2021-12-05 21:18:45.0000000"
194906,"2015-01-17 19:10:52.0000000",2994,6302,"2021-12-05 21:18:45.0000000"
194907,"2015-01-24 13:27:20.0000000",2994,5078,"2021-12-05 21:18:45.0000000"
194908,"2015-01-29 06:00:43.0000000",2994,5163,"2021-12-05 21:18:45.0000000"
194909,"2015-02-05 19:56:43.0000000",2994,6015,"2021-12-05 21:18:45.0000000"
194910,"2015-02-08 16:24:58.0000000",2994,6290,"2021-12-05 21:18:45.0000000"
194911,"2015-02-22 03:03:01.0000000",2994,6132,"2021-12-05 21:18:45.0000000"
194912,"2015-03-05 10:22:31.0000000",2994,6290,"2021-12-05 21:18:45.0000000"
194913,"2015-03-11 14:00:12.0000000",2994,6302,"2021-12-05 21:18:45.0000000"
194914,"2015-03-15 06:55:58.0000000",2994,6244,"2021-12-05 21:18:45.0000000"
194915,"2015-03-25 14:14:55.0000000",2994,6290,"2021-12-05 21:18:45.0000000"
194916,"2020-12-17 21:16:55.0000000",273,6111,"2021-12-05 21:18:45.0000000"
194917,"2020-12-25 00:50:39.0000000",273,6116,"2021-12-05 21:18:45.0000000"
194918,"2020-12-30 05:06:21.0000000",273,6028,"2021-12-05 21:18:45.0000000"
194919,"2018-02-01 08:47:41.0000000",3534,6006,"2021-12-05 21:18:45.0000000"
194920,"2018-02-04 20:13:28.0000000",3534,6526,"2021-12-05 21:18:45.0000000"
194921,"2018-02-11 11:54:34.0000000",3534,5386,"2021-12-05 21:18:45.0000000"
194922,"2018-02-16 13:47:58.0000000",3534,5366,"2021-12-05 21:18:45.0000000"
194923,"2018-02-08 18:55:31.0000000",230,5092,"2021-12-05 21:18:45.0000000"
194924,"2018-02-14 07:21:14.0000000",230,6116,"2021-12-05 21:18:45.0000000"
194925,"2018-02-16 09:25:42.0000000",230,6111,"2021-12-05 21:18:45.0000000"
194926,"2018-02-17 13:33:00.0000000",230,6009,"2021-12-05 21:18:45.0000000"
194927,"2018-02-25 00:15:16.0000000",230,5530,"2021-12-05 21:18:45.0000000"
194928,"2018-02-27 13:57:36.0000000",230,6208,"2021-12-05 21:18:45.0000000"
194929,"2018-03-02 03:14:39.0000000",230,6009,"2021-12-05 21:18:45.0000000"
194930,"2018-03-04 00:39:02.0000000",230,5104,"2021-12-05 21:18:45.0000000"
194931,"2018-03-09 22:47:13.0000000",230,6016,"2021-12-05 21:18:45.0000000"
194932,"2018-03-12 16:43:00.0000000",230,6241,"2021-12-05 21:18:45.0000000"
194933,"2018-03-14 09:33:47.0000000",230,5366,"2021-12-05 21:18:45.0000000"
194934,"2018-03-20 09:05:26.0000000",230,6006,"2021-12-05 21:18:45.0000000"
194935,"2018-03-24 20:22:45.0000000",230,6301,"2021-12-05 21:18:45.0000000"
194936,"2014-05-22 16:30:30.0000000",861,5078,"2021-12-05 21:18:45.0000000"
194937,"2014-05-30 17:29:17.0000000",861,5502,"2021-12-05 21:18:45.0000000"
194938,"2014-06-12 04:52:44.0000000",861,6357,"2021-12-05 21:18:45.0000000"
194939,"2014-06-14 14:18:01.0000000",861,6255,"2021-12-05 21:18:45.0000000"
194940,"2014-06-16 13:12:04.0000000",861,6212,"2021-12-05 21:18:45.0000000"
194941,"2014-06-18 05:45:36.0000000",861,5516,"2021-12-05 21:18:45.0000000"
194942,"2014-07-05 22:10:09.0000000",861,5366,"2021-12-05 21:18:45.0000000"
194943,"2020-07-19 10:37:47.0000000",921,5502,"2021-12-05 21:18:45.0000000"
194944,"2020-07-31 17:18:45.0000000",921,5366,"2021-12-05 21:18:45.0000000"
194945,"2020-08-01 19:03:40.0000000",921,5386,"2021-12-05 21:18:45.0000000"
194946,"2020-08-15 01:51:58.0000000",921,6132,"2021-12-05 21:18:45.0000000"
194947,"2020-08-23 01:01:41.0000000",921,5516,"2021-12-05 21:18:45.0000000"
194948,"2020-09-10 07:37:33.0000000",921,5915,"2021-12-05 21:18:45.0000000"
194949,"2020-09-16 00:58:25.0000000",921,6359,"2021-12-05 21:18:45.0000000"
194950,"2020-09-22 01:08:05.0000000",921,6028,"2021-12-05 21:18:45.0000000"
194951,"2020-09-29 05:10:34.0000000",921,5352,"2021-12-05 21:18:45.0000000"
194952,"2020-10-04 23:35:33.0000000",921,6132,"2021-12-05 21:18:45.0000000"
194953,"2020-10-21 02:09:35.0000000",921,6241,"2021-12-05 21:18:45.0000000"
194954,"2020-10-27 04:58:42.0000000",921,5502,"2021-12-05 21:18:45.0000000"
194955,"2020-11-03 18:26:54.0000000",921,6111,"2021-12-05 21:18:45.0000000"
194956,"2020-11-06 05:33:33.0000000",921,6301,"2021-12-05 21:18:45.0000000"
194957,"2012-11-19 02:01:00.0000000",2386,6301,"2021-12-05 21:18:45.0000000"
194958,"2012-11-26 22:52:51.0000000",2386,5386,"2021-12-05 21:18:45.0000000"
194959,"2012-11-29 02:10:04.0000000",2386,6359,"2021-12-05 21:18:45.0000000"
194960,"2012-12-02 20:31:59.0000000",2386,5352,"2021-12-05 21:18:45.0000000"
194961,"2012-12-18 04:46:10.0000000",2386,6244,"2021-12-05 21:18:45.0000000"
194962,"2012-12-23 11:26:42.0000000",2386,6290,"2021-12-05 21:18:45.0000000"
194963,"2013-11-17 03:34:32.0000000",3315,6255,"2021-12-05 21:18:45.0000000"
194964,"2013-12-01 18:00:09.0000000",3315,6028,"2021-12-05 21:18:45.0000000"
194965,"2013-12-04 02:41:53.0000000",3315,6301,"2021-12-05 21:18:45.0000000"
194966,"2013-12-05 22:25:29.0000000",3315,6006,"2021-12-05 21:18:45.0000000"
194967,"2012-08-13 17:50:14.0000000",3492,6297,"2021-12-05 21:18:45.0000000"
194968,"2012-08-22 03:55:49.0000000",3492,6526,"2021-12-05 21:18:45.0000000"
194969,"2012-09-10 05:00:25.0000000",3492,6515,"2021-12-05 21:18:45.0000000"
194970,"2012-09-17 04:47:02.0000000",3492,5502,"2021-12-05 21:18:45.0000000"
194971,"2012-09-23 06:30:38.0000000",3492,6028,"2021-12-05 21:18:45.0000000"
194972,"2012-10-01 02:17:00.0000000",3492,6006,"2021-12-05 21:18:45.0000000"
194973,"2012-10-09 09:45:03.0000000",3492,6006,"2021-12-05 21:18:45.0000000"
194974,"2012-10-11 19:44:02.0000000",3492,6006,"2021-12-05 21:18:45.0000000"
194975,"2012-10-16 15:26:30.0000000",3492,5092,"2021-12-05 21:18:45.0000000"
194976,"2012-10-18 04:26:43.0000000",3492,6015,"2021-12-05 21:18:45.0000000"
194977,"2012-10-19 21:38:02.0000000",3492,6016,"2021-12-05 21:18:45.0000000"
194978,"2012-10-23 23:28:40.0000000",3492,6255,"2021-12-05 21:18:45.0000000"
194979,"2012-10-29 15:37:27.0000000",3492,5163,"2021-12-05 21:18:45.0000000"
194980,"2012-10-31 07:39:06.0000000",3492,5086,"2021-12-05 21:18:45.0000000"
194981,"2012-11-05 03:02:09.0000000",3492,6297,"2021-12-05 21:18:45.0000000"
194982,"2017-05-18 10:59:30.0000000",3644,6006,"2021-12-05 21:18:45.0000000"
194983,"2017-05-30 06:11:42.0000000",3644,5366,"2021-12-05 21:18:45.0000000"
194984,"2019-07-22 08:57:36.0000000",884,6357,"2021-12-05 21:18:45.0000000"
194985,"2019-07-27 08:51:28.0000000",884,5156,"2021-12-05 21:18:45.0000000"
194986,"2019-08-04 11:53:02.0000000",884,6534,"2021-12-05 21:18:45.0000000"
194987,"2019-08-19 19:25:08.0000000",884,6302,"2021-12-05 21:18:45.0000000"
194988,"2019-08-25 18:40:35.0000000",884,5366,"2021-12-05 21:18:45.0000000"
